,Unnamed: 0,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
5347,5347,5,PAYMENT,15211.91,C637365534,72276.18,57064.27,M590966720,0.0,0.0,notFraud,0
5348,5348,5,PAYMENT,32876.85,C202453803,57064.27,24187.42,M2120115571,0.0,0.0,notFraud,0
5349,5349,5,PAYMENT,2883.1,C805659195,24187.42,21304.32,M1487559828,0.0,0.0,notFraud,0
5350,5350,5,PAYMENT,38371.41,C1562883265,21304.32,0.0,M1356806123,0.0,0.0,notFraud,0
5351,5351,5,PAYMENT,19561.11,C1263567729,0.0,0.0,M1091844211,0.0,0.0,notFraud,0
5352,5352,5,PAYMENT,9452.85,C569707820,0.0,0.0,M146540182,0.0,0.0,notFraud,0
5353,5353,5,PAYMENT,16780.75,C1194870779,0.0,0.0,M655304911,0.0,0.0,notFraud,0
5354,5354,5,PAYMENT,20526.64,C773512559,0.0,0.0,M1182463628,0.0,0.0,notFraud,0
5355,5355,5,PAYMENT,4477.03,C1131963943,0.0,0.0,M493844439,0.0,0.0,notFraud,0
5356,5356,5,PAYMENT,17390.17,C1709580464,0.0,0.0,M1958310934,0.0,0.0,notFraud,0
5357,5357,5,PAYMENT,27401.26,C1953529336,0.0,0.0,M315059566,0.0,0.0,notFraud,0
5358,5358,5,PAYMENT,7414.66,C1181756454,0.0,0.0,M2035743034,0.0,0.0,notFraud,0
5359,5359,5,PAYMENT,18850.92,C238998613,0.0,0.0,M666596577,0.0,0.0,notFraud,0
5360,5360,5,PAYMENT,11430.59,C1617784108,0.0,0.0,M775739186,0.0,0.0,notFraud,0
5361,5361,5,PAYMENT,1766.71,C1457005276,0.0,0.0,M716724378,0.0,0.0,notFraud,0
5362,5362,5,PAYMENT,7632.13,C565658860,31257.0,23624.87,M1769640623,0.0,0.0,notFraud,0
5363,5363,5,PAYMENT,2261.59,C2124645278,11748.0,9486.41,M381118552,0.0,0.0,notFraud,0
5364,5364,5,PAYMENT,3.75,C222088774,51376.0,51372.25,M820959908,0.0,0.0,notFraud,0
5365,5365,5,PAYMENT,4408.24,C1387462740,55772.0,51363.76,M2137741298,0.0,0.0,notFraud,0
5366,5366,5,PAYMENT,3117.04,C340715687,704521.71,701404.67,M1387473776,0.0,0.0,notFraud,0
5367,5367,5,CASH_OUT,55207.84,C415768786,701404.67,646196.83,C716083600,1368603.53,1423811.37,notFraud,0
5368,5368,5,PAYMENT,4962.0,C1027158270,197.55,0.0,M1582427182,0.0,0.0,notFraud,0
5369,5369,5,PAYMENT,12479.16,C368223295,0.0,0.0,M1281743075,0.0,0.0,notFraud,0
5370,5370,5,PAYMENT,7464.54,C942649169,1472.0,0.0,M1775113446,0.0,0.0,notFraud,0
5371,5371,5,PAYMENT,5820.27,C1771935420,11545.0,5724.73,M190704044,0.0,0.0,notFraud,0
5372,5372,5,PAYMENT,472.63,C1322093233,18173.0,17700.37,M1472057002,0.0,0.0,notFraud,0
5373,5373,5,PAYMENT,12986.85,C1385208471,17700.37,4713.51,M920914400,0.0,0.0,notFraud,0
5374,5374,5,PAYMENT,3590.58,C341742991,15803.0,12212.42,M758104368,0.0,0.0,notFraud,0
5375,5375,5,PAYMENT,24921.84,C2076029472,12212.42,0.0,M1828724670,0.0,0.0,notFraud,0
5376,5376,5,TRANSFER,145374.18,C219286908,34060.0,0.0,C54617902,12996.44,158370.61,notFraud,0
5377,5377,5,PAYMENT,3401.12,C1592228783,7065.0,3663.88,M1214115553,0.0,0.0,notFraud,0
5378,5378,5,PAYMENT,9080.77,C634250683,72543.0,63462.23,M950625683,0.0,0.0,notFraud,0
5379,5379,5,PAYMENT,1648.13,C1576422186,10279.0,8630.87,M2063309971,0.0,0.0,notFraud,0
5380,5380,5,PAYMENT,7792.99,C819027530,8630.87,837.89,M1135026238,0.0,0.0,notFraud,0
5381,5381,5,PAYMENT,491.11,C744983675,70925.0,70433.89,M173965920,0.0,0.0,notFraud,0
5382,5382,5,PAYMENT,325.72,C818396783,13845.0,13519.28,M1251724953,0.0,0.0,notFraud,0
5383,5383,5,CASH_OUT,190944.55,C1510967269,13519.28,0.0,C173783788,227513.56,418458.11,notFraud,0
5384,5384,5,DEBIT,2065.17,C607929158,19545.0,17479.83,C1458849419,40975.4,43040.57,notFraud,0
5385,5385,5,PAYMENT,1894.12,C688239976,11736.0,9841.88,M1040079319,0.0,0.0,notFraud,0
5386,5386,5,PAYMENT,437.22,C468238626,66563.0,66125.78,M1560844138,0.0,0.0,notFraud,0
5387,5387,5,PAYMENT,5210.66,C1503844182,51132.0,45921.34,M375201108,0.0,0.0,notFraud,0
5388,5388,5,PAYMENT,3897.56,C1273048940,3881.0,0.0,M1389056701,0.0,0.0,notFraud,0
5389,5389,5,PAYMENT,25.08,C488388565,21558.0,21532.92,M1666530975,0.0,0.0,notFraud,0
5390,5390,5,PAYMENT,2574.1,C683005404,726.0,0.0,M1082073129,0.0,0.0,notFraud,0
5391,5391,5,PAYMENT,3920.64,C1996620584,52213.0,48292.36,M1173015408,0.0,0.0,notFraud,0
5392,5392,5,PAYMENT,1288.03,C1131932964,1086.0,0.0,M2050024203,0.0,0.0,notFraud,0
5393,5393,5,DEBIT,3768.1,C499950630,65148.0,61379.9,C831775261,10717.0,1772.04,notFraud,0
5394,5394,5,PAYMENT,905.86,C242113956,20018.0,19112.14,M1913425792,0.0,0.0,notFraud,0
5395,5395,5,PAYMENT,1744.46,C257495665,40919.0,39174.54,M2009885224,0.0,0.0,notFraud,0
5396,5396,5,PAYMENT,4433.42,C187931144,30489.0,26055.58,M492135521,0.0,0.0,notFraud,0
5397,5397,5,PAYMENT,29762.68,C1515730720,26055.58,0.0,M1322359657,0.0,0.0,notFraud,0
5398,5398,5,PAYMENT,9531.19,C1504033633,19001.72,9470.53,M1868933720,0.0,0.0,notFraud,0
5399,5399,5,PAYMENT,628.34,C1956602275,9470.53,8842.18,M920102538,0.0,0.0,notFraud,0
5400,5400,5,PAYMENT,10256.09,C1121811842,8842.18,0.0,M2636011,0.0,0.0,notFraud,0
5401,5401,5,PAYMENT,7587.2,C263574324,30512.0,22924.8,M73254846,0.0,0.0,notFraud,0
5402,5402,5,CASH_OUT,78115.81,C759536602,22924.8,0.0,C726762476,86375.65,164491.46,notFraud,0
5403,5403,5,TRANSFER,97661.94,C1827344889,29749.0,0.0,C407757655,40662.0,0.0,notFraud,0
5404,5404,5,PAYMENT,4835.01,C1298547491,0.0,0.0,M669781254,0.0,0.0,notFraud,0
5405,5405,5,DEBIT,1857.79,C645323114,11581.21,9723.42,C1877453512,118276.63,120134.42,notFraud,0
5406,5406,5,PAYMENT,5451.3,C304504964,9723.42,4272.12,M1839613624,0.0,0.0,notFraud,0
5407,5407,5,PAYMENT,1021.03,C711320119,4272.12,3251.09,M977847192,0.0,0.0,notFraud,0
5408,5408,5,PAYMENT,5105.68,C457942549,3251.09,0.0,M1141354562,0.0,0.0,notFraud,0
5409,5409,5,PAYMENT,2750.32,C1106675375,0.0,0.0,M1038014730,0.0,0.0,notFraud,0
5410,5410,5,PAYMENT,7865.47,C2078518186,0.0,0.0,M44007732,0.0,0.0,notFraud,0
5411,5411,5,PAYMENT,2813.24,C2007608374,0.0,0.0,M1014250816,0.0,0.0,notFraud,0
5412,5412,5,PAYMENT,13826.77,C1521250207,0.0,0.0,M608486367,0.0,0.0,notFraud,0
5413,5413,5,PAYMENT,47001.52,C515244925,0.0,0.0,M53851094,0.0,0.0,notFraud,0
5414,5414,5,PAYMENT,11470.25,C979166392,0.0,0.0,M948208151,0.0,0.0,notFraud,0
5415,5415,5,PAYMENT,12417.59,C369611665,0.0,0.0,M948070788,0.0,0.0,notFraud,0
5416,5416,5,PAYMENT,9204.89,C1696998152,0.0,0.0,M2033090945,0.0,0.0,notFraud,0
5417,5417,5,PAYMENT,2014.68,C1360879214,0.0,0.0,M2054738816,0.0,0.0,notFraud,0
5418,5418,5,PAYMENT,9405.76,C772968868,0.0,0.0,M599601006,0.0,0.0,notFraud,0
5419,5419,5,PAYMENT,8020.86,C417917785,0.0,0.0,M607178519,0.0,0.0,notFraud,0
5420,5420,5,PAYMENT,5580.15,C513144196,0.0,0.0,M1419345767,0.0,0.0,notFraud,0
5421,5421,5,PAYMENT,15150.82,C200598670,0.0,0.0,M698272400,0.0,0.0,notFraud,0
5422,5422,5,PAYMENT,5272.65,C412496882,0.0,0.0,M124454336,0.0,0.0,notFraud,0
5423,5423,5,PAYMENT,3265.5,C731332919,0.0,0.0,M1946338463,0.0,0.0,notFraud,0
5424,5424,5,PAYMENT,2499.52,C1562533966,0.0,0.0,M37235503,0.0,0.0,notFraud,0
5425,5425,5,PAYMENT,26672.44,C322391206,0.0,0.0,M1903379555,0.0,0.0,notFraud,0
5426,5426,5,PAYMENT,3581.86,C1058892307,0.0,0.0,M2092912524,0.0,0.0,notFraud,0
5427,5427,5,PAYMENT,1324.06,C1438936769,0.0,0.0,M1056925766,0.0,0.0,notFraud,0
5428,5428,5,PAYMENT,3202.12,C1793511544,0.0,0.0,M1822634375,0.0,0.0,notFraud,0
5429,5429,5,PAYMENT,7269.69,C443021492,1049.0,0.0,M1595870950,0.0,0.0,notFraud,0
5430,5430,5,PAYMENT,6078.4,C52850797,24510.0,18431.6,M1996248711,0.0,0.0,notFraud,0
5431,5431,5,PAYMENT,4871.03,C1409004212,29753.41,24882.38,M1949625875,0.0,0.0,notFraud,0
5432,5432,5,PAYMENT,14976.04,C1151421920,24882.38,9906.33,M1358787485,0.0,0.0,notFraud,0
5433,5433,5,PAYMENT,2315.6,C1578964260,1955.0,0.0,M218770562,0.0,0.0,notFraud,0
5434,5434,5,PAYMENT,3287.08,C1124773518,28574.0,25286.92,M2018528489,0.0,0.0,notFraud,0
5435,5435,5,PAYMENT,4235.23,C1314050802,23405.0,19169.77,M308316550,0.0,0.0,notFraud,0
5436,5436,5,CASH_OUT,101921.8,C76032922,19169.77,0.0,C1983747920,244180.06,874685.77,notFraud,0
5437,5437,5,CASH_OUT,135550.07,C2126842086,0.0,0.0,C1870252780,6434071.39,8598427.92,notFraud,0
5438,5438,5,PAYMENT,4573.24,C651726990,1936.0,0.0,M820117866,0.0,0.0,notFraud,0
5439,5439,5,PAYMENT,5905.54,C1978869783,0.0,0.0,M598183031,0.0,0.0,notFraud,0
5440,5440,5,DEBIT,665.37,C1092170861,60311.0,59645.63,C2094777811,13707.11,14372.48,notFraud,0
5441,5441,5,DEBIT,1674.09,C1641059445,19634.0,17959.91,C146305349,198248.07,305398.63,notFraud,0
5442,5442,5,PAYMENT,4762.15,C219130824,51365.0,46602.85,M315902506,0.0,0.0,notFraud,0
5443,5443,5,PAYMENT,307.63,C442940993,99266.0,98958.37,M2138104388,0.0,0.0,notFraud,0
5444,5444,5,PAYMENT,3247.56,C265373577,126404.0,123156.44,M1063573827,0.0,0.0,notFraud,0
5445,5445,5,PAYMENT,2949.77,C274725976,164.0,0.0,M1749372629,0.0,0.0,notFraud,0
5446,5446,5,PAYMENT,4251.15,C1831711067,179896.0,175644.85,M1956303740,0.0,0.0,notFraud,0
5447,5447,5,PAYMENT,5200.0,C457727115,53072.0,47872.0,M1505331921,0.0,0.0,notFraud,0
5448,5448,5,PAYMENT,3367.42,C1495162836,10388.0,7020.58,M2076014264,0.0,0.0,notFraud,0
5449,5449,5,CASH_OUT,41624.47,C575197504,7020.58,0.0,C1235151206,196087.14,69876.14,notFraud,0
5450,5450,5,PAYMENT,3032.27,C934426842,15482.0,12449.73,M477700359,0.0,0.0,notFraud,0
5451,5451,5,PAYMENT,17410.74,C216112262,12449.73,0.0,M1749524107,0.0,0.0,notFraud,0
5452,5452,5,PAYMENT,8908.26,C1318395825,0.0,0.0,M456228477,0.0,0.0,notFraud,0
5453,5453,5,PAYMENT,1122.73,C464831537,10137.0,9014.27,M1339273738,0.0,0.0,notFraud,0
5454,5454,5,PAYMENT,17356.69,C693982422,9014.27,0.0,M965674262,0.0,0.0,notFraud,0
5455,5455,5,PAYMENT,914.59,C78109530,311960.0,311045.41,M1454795302,0.0,0.0,notFraud,0
5456,5456,5,PAYMENT,617.25,C361656258,127367.99,126750.74,M1416134608,0.0,0.0,notFraud,0
5457,5457,5,CASH_OUT,48516.52,C1856963340,126750.74,78234.23,C2134357721,50620.17,99136.69,notFraud,0
5458,5458,5,CASH_OUT,305121.53,C187540389,78234.23,0.0,C932583850,6932092.15,6724357.4,notFraud,0
5459,5459,5,CASH_OUT,268894.02,C1840987517,0.0,0.0,C1870252780,6569621.46,8598427.92,notFraud,0
5460,5460,5,CASH_OUT,233312.83,C2050640357,0.0,0.0,C1983747920,346101.86,874685.77,notFraud,0
5461,5461,5,CASH_OUT,198384.26,C1813742285,0.0,0.0,C932583850,7237213.68,6724357.4,notFraud,0
5462,5462,5,CASH_OUT,311282.8,C181220448,0.0,0.0,C716083600,1423811.37,1848371.68,notFraud,0
5463,5463,5,PAYMENT,7654.41,C1051304081,14609.0,6954.59,M385131456,0.0,0.0,notFraud,0
5464,5464,5,PAYMENT,2376.34,C642340409,62734.0,60357.66,M1170475172,0.0,0.0,notFraud,0
5465,5465,5,PAYMENT,10122.53,C916100517,60357.66,50235.13,M88332821,0.0,0.0,notFraud,0
5466,5466,5,TRANSFER,10119.47,C1775746074,10119.47,0.0,C746009679,0.0,0.0,isFraud,0
5467,5467,5,CASH_OUT,10119.47,C213063852,10119.47,0.0,C922511709,0.0,10119.47,isFraud,0
5468,5468,5,PAYMENT,4103.27,C1852212002,217.0,0.0,M1978560393,0.0,0.0,notFraud,0
5469,5469,5,PAYMENT,5835.81,C554515010,10800.0,4964.19,M896475319,0.0,0.0,notFraud,0
5470,5470,5,PAYMENT,925.48,C1867176619,453877.0,452951.52,M1776186092,0.0,0.0,notFraud,0
5471,5471,5,PAYMENT,7543.1,C566860479,136506.0,128962.9,M1836018857,0.0,0.0,notFraud,0
5472,5472,5,PAYMENT,3159.86,C1414097965,93516.0,90356.14,M1310342490,0.0,0.0,notFraud,0
5473,5473,5,PAYMENT,240.78,C594233924,6125.0,5884.22,M905404580,0.0,0.0,notFraud,0
5474,5474,5,CASH_OUT,366300.87,C717249075,5884.22,0.0,C1446521801,4670978.14,6525826.68,notFraud,0
5475,5475,5,CASH_OUT,33985.61,C900682460,0.0,0.0,C997608398,124042.91,6192.55,notFraud,0
5476,5476,5,CASH_OUT,439930.78,C1290733383,0.0,0.0,C1916720513,6273057.64,6760548.76,notFraud,0
5477,5477,5,CASH_OUT,218549.38,C1108589630,0.0,0.0,C1167066016,455191.58,576353.3,notFraud,0
5478,5478,5,CASH_OUT,498990.17,C1789552525,0.0,0.0,C1782113663,906564.46,1477358.35,notFraud,0
5479,5479,5,CASH_OUT,134175.79,C635236790,0.0,0.0,C1721246982,876481.82,1515372.59,notFraud,0
5480,5480,5,CASH_OUT,70830.43,C289214325,0.0,0.0,C1339858954,156003.57,6100.96,notFraud,0
5481,5481,5,CASH_OUT,293520.06,C1309713184,0.0,0.0,C453211571,5174801.52,5950433.65,notFraud,0
5482,5482,5,CASH_OUT,247454.42,C2000630624,0.0,0.0,C1504109395,1640678.66,2554285.76,notFraud,0
5483,5483,5,CASH_OUT,182374.61,C892091760,0.0,0.0,C665576141,5766644.71,5954556.4,notFraud,0
5484,5484,5,CASH_OUT,183088.01,C1276365319,0.0,0.0,C1167066016,673740.96,576353.3,notFraud,0
5485,5485,5,CASH_OUT,278809.45,C131168518,0.0,0.0,C665576141,5949019.31,5954556.4,notFraud,0
5486,5486,5,CASH_OUT,83160.08,C159116975,0.0,0.0,C306206744,7129559.36,6778202.0,notFraud,0
5487,5487,5,CASH_OUT,122729.64,C1567135053,0.0,0.0,C248609774,6393139.71,6739716.03,notFraud,0
5488,5488,5,CASH_OUT,127127.67,C259604245,0.0,0.0,C1750563752,298682.8,160101.66,notFraud,0
5489,5489,5,TRANSFER,97544.43,C65830581,87120.0,0.0,C2113748097,0.0,97544.43,notFraud,0
5490,5490,5,PAYMENT,3967.71,C1429530353,16825.0,12857.29,M1282393063,0.0,0.0,notFraud,0
5491,5491,5,CASH_OUT,269130.7,C178838760,12857.29,0.0,C1870252780,6838515.48,8598427.92,notFraud,0
5492,5492,5,CASH_OUT,31963.29,C1792086750,0.0,0.0,C54617902,158370.61,115108.49,notFraud,0
5493,5493,5,CASH_OUT,137497.97,C413168155,0.0,0.0,C423583818,235997.12,94873.55,notFraud,0
5494,5494,5,CASH_OUT,89569.75,C719518227,0.0,0.0,C380242442,132427.3,19525.79,notFraud,0
5495,5495,5,CASH_OUT,286878.98,C1726032955,0.0,0.0,C801142660,1273212.87,2081530.01,notFraud,0
5496,5496,5,CASH_OUT,521438.17,C71599579,0.0,0.0,C801142660,1560091.84,2081530.01,notFraud,0
5497,5497,5,CASH_OUT,141799.28,C527372258,0.0,0.0,C33524623,289908.33,126232.09,notFraud,0
5498,5498,5,CASH_OUT,101332.45,C576736382,0.0,0.0,C728885526,231016.85,345283.88,notFraud,0
5499,5499,5,CASH_OUT,297734.01,C1301228797,0.0,0.0,C1477979030,355036.0,9113630.99,notFraud,0
5500,5500,5,CASH_OUT,105095.1,C1833239242,0.0,0.0,C1394526584,169941.73,618730.52,notFraud,0
5501,5501,5,PAYMENT,5830.2,C179437727,16232.0,10401.8,M705801739,0.0,0.0,notFraud,0
5502,5502,5,PAYMENT,612.19,C508397424,30365.0,29752.81,M1532728609,0.0,0.0,notFraud,0
5503,5503,5,PAYMENT,920.12,C1106755629,14969.0,14048.88,M1714507758,0.0,0.0,notFraud,0
5504,5504,6,PAYMENT,4964.82,C347419231,5676.0,711.18,M322981749,0.0,0.0,notFraud,0
5505,5505,6,PAYMENT,1993.69,C1825112984,711.18,0.0,M7040976,0.0,0.0,notFraud,0
5506,5506,6,PAYMENT,4466.25,C1030849096,45837.0,41370.75,M752572788,0.0,0.0,notFraud,0
5507,5507,6,PAYMENT,3092.92,C145382068,41370.75,38277.84,M1407492510,0.0,0.0,notFraud,0
5508,5508,6,PAYMENT,3440.78,C1647708776,11264.0,7823.22,M340852643,0.0,0.0,notFraud,0
5509,5509,6,PAYMENT,26643.14,C1316317287,19898.0,0.0,M954976358,0.0,0.0,notFraud,0
5510,5510,6,PAYMENT,12048.52,C1792864345,11252.0,0.0,M2036508486,0.0,0.0,notFraud,0
5511,5511,6,PAYMENT,2125.09,C473030237,114.0,0.0,M2055183685,0.0,0.0,notFraud,0
5512,5512,6,CASH_OUT,229790.53,C1999434859,0.0,0.0,C991505714,1695079.69,1924870.22,notFraud,0
5513,5513,6,PAYMENT,2892.49,C462959967,132856.0,129963.51,M155833159,0.0,0.0,notFraud,0
5514,5514,6,PAYMENT,8940.39,C257614494,122.0,0.0,M533053618,0.0,0.0,notFraud,0
5515,5515,6,PAYMENT,15455.85,C1168981208,27793.0,12337.15,M45681857,0.0,0.0,notFraud,0
5516,5516,6,PAYMENT,12848.12,C1513046042,1053.0,0.0,M1809767357,0.0,0.0,notFraud,0
5517,5517,6,PAYMENT,352.7,C1203331554,0.0,0.0,M221033168,0.0,0.0,notFraud,0
5518,5518,6,PAYMENT,10296.83,C757271807,0.0,0.0,M817707477,0.0,0.0,notFraud,0
5519,5519,6,PAYMENT,13597.47,C1015539793,0.0,0.0,M1414883107,0.0,0.0,notFraud,0
5520,5520,6,PAYMENT,7341.98,C1629805986,8458.0,1116.02,M940454850,0.0,0.0,notFraud,0
5521,5521,6,DEBIT,1556.49,C1003000306,22131.0,20574.51,C1917025677,61994.82,63551.31,notFraud,0
5522,5522,6,PAYMENT,385.39,C1146848727,20574.51,20189.12,M64330035,0.0,0.0,notFraud,0
5523,5523,6,PAYMENT,8545.54,C1242315432,20189.12,11643.58,M892626202,0.0,0.0,notFraud,0
5524,5524,6,PAYMENT,7993.75,C760822614,11643.58,3649.83,M40514511,0.0,0.0,notFraud,0
5525,5525,6,PAYMENT,27202.42,C689471568,3649.83,0.0,M1058155740,0.0,0.0,notFraud,0
5526,5526,6,PAYMENT,18666.07,C1542792163,0.0,0.0,M148018969,0.0,0.0,notFraud,0
5527,5527,6,PAYMENT,20112.79,C1696963667,0.0,0.0,M1275013351,0.0,0.0,notFraud,0
5528,5528,6,PAYMENT,16419.57,C971497536,0.0,0.0,M630313530,0.0,0.0,notFraud,0
5529,5529,6,PAYMENT,5060.44,C1813976543,0.0,0.0,M1586868395,0.0,0.0,notFraud,0
5530,5530,6,PAYMENT,1031.66,C1484177113,0.0,0.0,M1943910383,0.0,0.0,notFraud,0
5531,5531,6,PAYMENT,7285.68,C1744369062,0.0,0.0,M337314074,0.0,0.0,notFraud,0
5532,5532,6,PAYMENT,1200.57,C2037835062,0.0,0.0,M1728726840,0.0,0.0,notFraud,0
5533,5533,6,PAYMENT,8335.65,C1207950266,0.0,0.0,M195035534,0.0,0.0,notFraud,0
5534,5534,6,PAYMENT,12798.82,C1160845977,0.0,0.0,M1882695296,0.0,0.0,notFraud,0
5535,5535,6,PAYMENT,6771.54,C1227653431,0.0,0.0,M1108039149,0.0,0.0,notFraud,0
5536,5536,6,PAYMENT,2223.47,C253983463,0.0,0.0,M1122885157,0.0,0.0,notFraud,0
5537,5537,6,PAYMENT,10219.4,C1877334646,0.0,0.0,M2010734170,0.0,0.0,notFraud,0
5538,5538,6,PAYMENT,24342.09,C1664738820,0.0,0.0,M1334378672,0.0,0.0,notFraud,0
5539,5539,6,PAYMENT,7338.27,C243156317,0.0,0.0,M870900038,0.0,0.0,notFraud,0
5540,5540,6,PAYMENT,1440.1,C525154553,0.0,0.0,M407254816,0.0,0.0,notFraud,0
5541,5541,6,PAYMENT,2824.15,C1693375960,0.0,0.0,M284746450,0.0,0.0,notFraud,0
5542,5542,6,PAYMENT,7868.21,C1711573700,0.0,0.0,M1330798099,0.0,0.0,notFraud,0
5543,5543,6,PAYMENT,8069.14,C1564494396,0.0,0.0,M184147252,0.0,0.0,notFraud,0
5544,5544,6,PAYMENT,4074.95,C1214850053,0.0,0.0,M353786333,0.0,0.0,notFraud,0
5545,5545,6,PAYMENT,6445.27,C1247338729,0.0,0.0,M244090091,0.0,0.0,notFraud,0
5546,5546,6,CASH_IN,93355.27,C256167987,30333.0,123688.27,C193625667,0.0,0.0,notFraud,0
5547,5547,6,PAYMENT,5580.15,C675002551,123688.27,118108.12,M636050161,0.0,0.0,notFraud,0
5548,5548,6,PAYMENT,11192.72,C1336420731,104417.0,93224.28,M1715781109,0.0,0.0,notFraud,0
5549,5549,6,PAYMENT,18540.96,C332357514,20939.0,2398.04,M2090770896,0.0,0.0,notFraud,0
5550,5550,6,PAYMENT,32012.74,C1928572105,388356.0,356343.26,M832248951,0.0,0.0,notFraud,0
5551,5551,6,PAYMENT,5393.37,C1480668865,567.0,0.0,M1373146168,0.0,0.0,notFraud,0
5552,5552,6,PAYMENT,30042.12,C1050867502,116420.0,86377.88,M1471364137,0.0,0.0,notFraud,0
5553,5553,6,PAYMENT,34209.42,C102100768,162.0,0.0,M322505366,0.0,0.0,notFraud,0
5554,5554,6,PAYMENT,11436.26,C982226008,0.0,0.0,M1956095316,0.0,0.0,notFraud,0
5555,5555,6,PAYMENT,20463.42,C1574057993,720.0,0.0,M107279519,0.0,0.0,notFraud,0
5556,5556,6,PAYMENT,8191.6,C1621854559,14584.0,6392.4,M694103323,0.0,0.0,notFraud,0
5557,5557,6,PAYMENT,3648.44,C1694587465,9984.0,6335.56,M1155566202,0.0,0.0,notFraud,0
5558,5558,6,TRANSFER,33332.86,C2025652936,33332.86,0.0,C1662235713,0.0,0.0,isFraud,0
5559,5559,6,CASH_OUT,33332.86,C685428529,33332.86,0.0,C1626759869,31002.0,0.0,isFraud,0
5560,5560,6,PAYMENT,5469.25,C1206258545,30.0,0.0,M127269549,0.0,0.0,notFraud,0
5561,5561,6,PAYMENT,21248.82,C397284309,31686.0,10437.18,M1777591638,0.0,0.0,notFraud,0
5562,5562,6,PAYMENT,1936.85,C515495578,10437.18,8500.33,M911284082,0.0,0.0,notFraud,0
5563,5563,6,PAYMENT,18083.03,C1367775958,9575.0,0.0,M665390309,0.0,0.0,notFraud,0
5564,5564,6,PAYMENT,1819.34,C2012480396,0.0,0.0,M1235247239,0.0,0.0,notFraud,0
5565,5565,6,PAYMENT,7302.26,C739574607,20869.0,13566.74,M1135930380,0.0,0.0,notFraud,0
5566,5566,6,PAYMENT,28260.77,C344682389,10993.0,0.0,M1592099291,0.0,0.0,notFraud,0
5567,5567,6,PAYMENT,5815.23,C1517223475,23701.0,17885.77,M1046396414,0.0,0.0,notFraud,0
5568,5568,6,TRANSFER,118172.98,C1902545511,2229.0,0.0,C800281454,0.0,70485.36,notFraud,0
5569,5569,6,PAYMENT,25765.4,C67053257,198066.0,172300.6,M785240035,0.0,0.0,notFraud,0
5570,5570,6,PAYMENT,5655.12,C1706505865,19715.0,14059.88,M541568490,0.0,0.0,notFraud,0
5571,5571,6,PAYMENT,565.14,C1525943877,14059.88,13494.74,M436625455,0.0,0.0,notFraud,0
5572,5572,6,PAYMENT,1056.8,C1180245656,24844.0,23787.2,M1533854532,0.0,0.0,notFraud,0
5573,5573,6,PAYMENT,243.62,C554723402,12094.0,11850.38,M138306399,0.0,0.0,notFraud,0
5574,5574,6,PAYMENT,7712.64,C102564126,26720.0,19007.36,M995529850,0.0,0.0,notFraud,0
5575,5575,6,PAYMENT,18726.7,C421984610,542.0,0.0,M1652114818,0.0,0.0,notFraud,0
5576,5576,6,PAYMENT,20123.79,C209890594,371618.0,351494.21,M66588044,0.0,0.0,notFraud,0
5577,5577,6,PAYMENT,12703.55,C758843768,25403.0,12699.45,M96865288,0.0,0.0,notFraud,0
5578,5578,6,PAYMENT,4424.31,C481577519,405068.0,400643.69,M1608757336,0.0,0.0,notFraud,0
5579,5579,6,PAYMENT,51752.59,C711332373,173.0,0.0,M527826205,0.0,0.0,notFraud,0
5580,5580,6,TRANSFER,627010.99,C556677614,0.0,0.0,C1838584624,4522760.62,8245234.16,notFraud,0
5581,5581,6,TRANSFER,267962.57,C1670196451,0.0,0.0,C1675375648,347164.0,271152.52,notFraud,0
5582,5582,6,PAYMENT,17172.65,C2036431933,5065.0,0.0,M1238166297,0.0,0.0,notFraud,0
5583,5583,6,PAYMENT,8481.77,C427645575,22321.0,13839.23,M320706431,0.0,0.0,notFraud,0
5584,5584,6,PAYMENT,3829.0,C1634697653,562.0,0.0,M1330981538,0.0,0.0,notFraud,0
5585,5585,6,CASH_OUT,139845.98,C1016064173,0.0,0.0,C997608398,158028.52,6192.55,notFraud,0
5586,5586,6,PAYMENT,9270.64,C1138107948,33725.0,24454.36,M1579775434,0.0,0.0,notFraud,0
5587,5587,6,PAYMENT,5912.08,C953107607,6093.0,180.92,M2068191651,0.0,0.0,notFraud,0
5588,5588,6,CASH_OUT,191894.78,C164865953,180.92,0.0,C1234776885,944225.12,2315350.49,notFraud,0
5589,5589,6,CASH_OUT,69603.22,C474027124,0.0,0.0,C481402298,217562.01,2274476.83,notFraud,0
5590,5590,6,PAYMENT,1537.12,C1583878295,22494.0,20956.88,M354980344,0.0,0.0,notFraud,0
5591,5591,6,TRANSFER,140243.54,C30589523,832.0,0.0,C843467284,0.0,306213.48,notFraud,0
5592,5592,6,PAYMENT,7237.74,C363103401,0.0,0.0,M190235170,0.0,0.0,notFraud,0
5593,5593,6,PAYMENT,14883.76,C1512060385,0.0,0.0,M1308079276,0.0,0.0,notFraud,0
5594,5594,6,PAYMENT,17596.24,C2085085303,0.0,0.0,M1102932495,0.0,0.0,notFraud,0
5595,5595,6,PAYMENT,8017.96,C451530980,0.0,0.0,M1791706561,0.0,0.0,notFraud,0
5596,5596,6,PAYMENT,4738.4,C692864183,0.0,0.0,M51101315,0.0,0.0,notFraud,0
